15 Nov 2019,Italian Community Managers Summit 2019,Rierpaolo Cimirro
15 Nov 2019,Italian Community Managers Summit 2019,Tiziano Interlandi
15 Nov 2019,Italian Community Managers Summit 2019,Giulia Tosato
15 Nov 2019,Italian Community Managers Summit 2019,Alessio Fattorini
14 Dec 2019,London Scala Community Day 2019,Fabio Tiriticco
14 Dec 2019,London Scala Community Day 2019,Julien Truffaut
14 Dec 2019,London Scala Community Day 2019,Dave Gurnell
14 Dec 2019,London Scala Community Day 2019,Hugh McKee
14 Dec 2019,London Scala Community Day 2019,Daniela Sfregola
06 Aug 2020,Software Circus Meetup Aug 2020,Cari Liebenberg
06 Aug 2020,Software Circus Meetup Aug 2020,Fabio Tiriticco
03 Apr 2020,Scala UA 2020,Bartosz Milewski
03 Apr 2020,Scala UA 2020,Oli Makhasoeva
03 Apr 2020,Scala UA 2020,Natan Silnitsky
03 Apr 2020,Scala UA 2020,Eric Loots
03 Apr 2020,Scala UA 2020,Alexander Merritt
03 Apr 2020,Scala UA 2020,Iurii Vishnevskyi
03 Apr 2020,Scala UA 2020,Raphael Jolly
03 Apr 2020,Scala UA 2020,Mostafa Sakr
03 Apr 2020,Scala UA 2020,Juliano Alves
03 Apr 2020,Scala UA 2020,Fabio Tiriticco
03 Apr 2020,Scala UA 2020,Krzysztof Ciesielski
03 Apr 2020,Scala UA 2020,Dennis van der Bij
03 Apr 2020,Scala UA 2020,Daan van Berkel
03 Apr 2020,Scala UA 2020,Valerii Veseliak
03 Apr 2020,Scala UA 2020,Avi Levi
03 Apr 2020,Scala UA 2020,Vlad Podilnyk
03 Apr 2020,Scala UA 2020,Jeroen Rosenberg
03 Apr 2020,Scala UA 2020,Tomasz Godzik
03 Apr 2020,Scala UA 2020,Anatolii Kmetiuk
03 Apr 2020,Scala UA 2020,Artur Skowroński
03 Apr 2020,Scala UA 2020,Chris Kipp
03 Apr 2020,Scala UA 2020,Vitalii Honta
03 Apr 2020,Scala UA 2020,Paweł Jurczenko
03 Apr 2020,Scala UA 2020,François Laroche
03 Apr 2020,Scala UA 2020,Nitya Nand Yadav
03 Apr 2020,Scala UA 2020,Roksolana Diachuk
03 Apr 2020,Scala UA 2020,Mateusz Sokół
03 Apr 2020,Scala UA 2020,Vincent de Haan
03 Apr 2020,Scala UA 2020,Ruslan Shevchenko
03 Apr 2020,Scala UA 2020,Ayush Mittal
03 Apr 2020,Scala UA 2020,Mike Kotsur
03 Apr 2020,Scala UA 2020,Mehmet Akif Tütüncü
03 Apr 2020,Scala UA 2020,Stéphane Tankoua
03 Apr 2020,Scala UA 2020,Jakub Kozłowski
03 Apr 2020,Scala UA 2020,Oleksandra Holubitska
03 Apr 2020,Scala UA 2020,Yurii Ostapchuk
18 Apr 2020,Scala Love 2020,Wiem Zine Elabidine
18 Apr 2020,Scala Love 2020,Jacek Kunicki
18 Apr 2020,Scala Love 2020,Pasha Finkelshteyn
18 Apr 2020,Scala Love 2020,Brian Zeligson
18 Apr 2020,Scala Love 2020,Mikhail Mutcianko
18 Apr 2020,Scala Love 2020,Fabio Tiriticco
18 Apr 2020,Scala Love 2020,Aesa Kamar
18 Apr 2020,Scala Love 2020,Leo Benkel
18 Apr 2020,Scala Love 2020,Justin Kaeser
18 Apr 2020,Scala Love 2020,Martin Odersky
18 Apr 2020,Scala Love 2020,Li Haoyi
18 Apr 2020,Scala Love 2020,Pawel Szulc
18 Apr 2020,Scala Love 2020,Michael Pilquist
18 Apr 2020,Scala Love 2020,Adam Warski
18 Apr 2020,Scala Love 2020,Rebecca Mark
18 Apr 2020,Scala Love 2020,Daniel Spiewak
18 Apr 2020,Scala Love 2020,Rúnar Bjarnason
18 Apr 2020,Scala Love 2020,Nicolas Rinaudo
18 Apr 2020,Scala Love 2020,Eugene Yokota
18 Apr 2020,Scala Love 2020,James Ward
18 Apr 2020,Scala Love 2020,Petra Bierleutgeb
18 Apr 2020,Scala Love 2020,Darja Jovanovic
18 Apr 2020,Scala Love 2020,Zainab Ali
18 Apr 2020,Scala Love 2020,Luka Jacobowitz
18 Apr 2020,Scala Love 2020,Grigory Pomadchin
18 Apr 2020,Scala Love 2020,Richard Whaling
18 Apr 2020,Scala Love 2020,Daniel Westheide
18 Apr 2020,Scala Love 2020,Justin Kaeser
18 Apr 2020,Scala Love 2020,Andrew Scott
18 Apr 2020,Scala Love 2020,Adam Fraser
18 Apr 2020,Scala Love 2020,Long Cao
18 Apr 2020,Scala Love 2020,Yifan Xing
18 Apr 2020,Scala Love 2020,Gabriel Claramunt
18 Apr 2020,Scala Love 2020,Elissavet Velli
18 Apr 2020,Scala Love 2020,Stephane Tankoua
18 Apr 2020,Scala Love 2020,Noel Welsh
18 Apr 2020,Scala Love 2020,Gabriel Volpe
18 Apr 2020,Scala Love 2020,Sebastien Doeraene
18 Apr 2020,Scala Love 2020,Justin Heyes-Jones
18 Apr 2020,Scala Love 2020,Kai
18 Apr 2020,Scala Love 2020,Bill Venners
18 Apr 2020,Scala Love 2020,Viktor Gamov
15 May 2020,Scalar Online 2020,Nicolas Rinaudo
15 May 2020,Scalar Online 2020,Jacek Kunicki
15 May 2020,Scalar Online 2020,Jarek Ratajski
15 May 2020,Scalar Online 2020,Jon Pretty
15 May 2020,Scalar Online 2020,Wiem Zine El Abidine
15 May 2020,Scalar Online 2020,Adam Fraser
15 May 2020,Scalar Online 2020,Fabio Tiriticco
15 May 2020,Scalar Online 2020,Ruslan Shevchenko
15 May 2020,Scalar Online 2020,Christophe Calvès
15 May 2020,Scalar Online 2020,Natan Silnitsky
15 May 2020,Scalar Online 2020,Ayush Mittal
15 May 2020,Scalar Online 2020,Dennis van der Bij
15 May 2020,Scalar Online 2020,Kim Covaci
15 May 2020,Scalar Online 2020,Adam Warski
15 May 2020,Scalar Online 2020,Kamil Owczarek
15 May 2020,Scalar Online 2020,Jordan Coll
21 May 2020,Software Circus Conference 2020,Pini Reznik
21 May 2020,Software Circus Conference 2020,Ellen Körbes
21 May 2020,Software Circus Conference 2020,Adrian Mouat
21 May 2020,Software Circus Conference 2020,Adrian Cockcroft
21 May 2020,Software Circus Conference 2020,Kelsey Hightower
21 May 2020,Software Circus Conference 2020,Anne Currie
21 May 2020,Software Circus Conference 2020,Jamie Dobson
21 May 2020,Software Circus Conference 2020,Liz Rice
21 May 2020,Software Circus Conference 2020,Daniel Bryant
21 May 2020,Software Circus Conference 2020,Justin Cormack
21 May 2020,Software Circus Conference 2020,Sam Newman
21 May 2020,Software Circus Conference 2020,Ian Coldwater
21 May 2020,Software Circus Conference 2020,Charity Majors
21 May 2020,Software Circus Conference 2020,Ken Owens
21 May 2020,Software Circus Conference 2020,Luke Marsden
21 May 2020,Software Circus Conference 2020,Tobi Knaup
21 May 2020,Software Circus Conference 2020,Cheryl Hung
21 May 2020,Software Circus Conference 2020,Alex Ellis
21 May 2020,Software Circus Conference 2020,Andrew Randall
21 May 2020,Software Circus Conference 2020,Gianluca Arbezzano
21 May 2020,Software Circus Conference 2020,Thomas Fricke
21 May 2020,Software Circus Conference 2020,Alban Crequy
21 May 2020,Software Circus Conference 2020,Joe Duffy
21 May 2020,Software Circus Conference 2020,Ian Miell
21 May 2020,Software Circus Conference 2020,Laszlo Fogas
21 May 2020,Software Circus Conference 2020,Pieter Lange
21 May 2020,Software Circus Conference 2020,Matt Jarvis
21 May 2020,Software Circus Conference 2020,Andrea Dobson
21 May 2020,Software Circus Conference 2020,Uberto Barbini
21 May 2020,Software Circus Conference 2020,Armando Vieira
21 May 2020,Software Circus Conference 2020,Andre Duis
21 May 2020,Software Circus Conference 2020,Fabio Tiriticco
15 Jun 2020,Developer Week Global 2020,Mesut Durukal
15 Jun 2020,Developer Week Global 2020,Chris Phillips
15 Jun 2020,Developer Week Global 2020,Aliza Carpio
15 Jun 2020,Developer Week Global 2020,Jayme Singleton
15 Jun 2020,Developer Week Global 2020,Brian Eccles
15 Jun 2020,Developer Week Global 2020,Dave Erickson
15 Jun 2020,Developer Week Global 2020,Vivek Ravisankar
15 Jun 2020,Developer Week Global 2020,Baruch Sadogursky
15 Jun 2020,Developer Week Global 2020,James Smith
15 Jun 2020,Developer Week Global 2020,Jossie Haines
15 Jun 2020,Developer Week Global 2020,Syed Rasheed
15 Jun 2020,Developer Week Global 2020,Pooja Malpani
15 Jun 2020,Developer Week Global 2020,Matt Rose
15 Jun 2020,Developer Week Global 2020,Dimitar Mihaylov
15 Jun 2020,Developer Week Global 2020,Nelson Petracek
15 Jun 2020,Developer Week Global 2020,Brian Gracely
15 Jun 2020,Developer Week Global 2020,Pedro Cruz
15 Jun 2020,Developer Week Global 2020,Kevin McGrath
15 Jun 2020,Developer Week Global 2020,Stefano Tempesta
15 Jun 2020,Developer Week Global 2020,Daniele Bernardi
15 Jun 2020,Developer Week Global 2020,Mary Beth Westmoreland
15 Jun 2020,Developer Week Global 2020,Jacopo Daeli
15 Jun 2020,Developer Week Global 2020,Dr. Nikola Milanovic
15 Jun 2020,Developer Week Global 2020,Shay Howe
15 Jun 2020,Developer Week Global 2020,Karl Weinmeister
15 Jun 2020,Developer Week Global 2020,Sonia May-Patlan
15 Jun 2020,Developer Week Global 2020,Abel Fresnillo Silva
15 Jun 2020,Developer Week Global 2020,Ran Ribenzaft
15 Jun 2020,Developer Week Global 2020,Kaz Sato
15 Jun 2020,Developer Week Global 2020,Alain Chautard
15 Jun 2020,Developer Week Global 2020,Jon Peck
15 Jun 2020,Developer Week Global 2020,Uchi Uchibeke
15 Jun 2020,Developer Week Global 2020,Rustem Feyzkhanov
15 Jun 2020,Developer Week Global 2020,Elvira Dzhuraeva
15 Jun 2020,Developer Week Global 2020,Disha Umarwani
15 Jun 2020,Developer Week Global 2020,Rakesh Talanki
15 Jun 2020,Developer Week Global 2020,David Tennenhouse
15 Jun 2020,Developer Week Global 2020,Anuj Adhiya
15 Jun 2020,Developer Week Global 2020,Daniel Krook
15 Jun 2020,Developer Week Global 2020,Anand Sunderraman
15 Jun 2020,Developer Week Global 2020,Julie Gunderson
15 Jun 2020,Developer Week Global 2020,Denver Serrao
15 Jun 2020,Developer Week Global 2020,Mike Tria
15 Jun 2020,Developer Week Global 2020,Eylul Akar
15 Jun 2020,Developer Week Global 2020,Tushar Dadlani
15 Jun 2020,Developer Week Global 2020,Idelin Todorov
15 Jun 2020,Developer Week Global 2020,Gayatri Iyengar
15 Jun 2020,Developer Week Global 2020,Fabio Tiriticco
15 Jun 2020,Developer Week Global 2020,Heather Zoppetti
15 Jun 2020,Developer Week Global 2020,Rebai Hamida
15 Jun 2020,Developer Week Global 2020,Karina Popova
15 Jun 2020,Developer Week Global 2020,Tanya Vlahovic
15 Jun 2020,Developer Week Global 2020,Dr. Victor Lee
15 Jun 2020,Developer Week Global 2020,Adam Cheyer
15 Jun 2020,Developer Week Global 2020,Rod Cope
15 Jun 2020,Developer Week Global 2020,Aaron Franco
15 Jun 2020,Developer Week Global 2020,Hayley Neal
15 Jun 2020,Developer Week Global 2020,Tiffany Jachja
15 Jun 2020,Developer Week Global 2020,Matt Tanner
15 Jun 2020,Developer Week Global 2020,Michael Kalika
15 Jun 2020,Developer Week Global 2020,Beth Griggs
15 Jun 2020,Developer Week Global 2020,Dhruba Borthakur
15 Jun 2020,Developer Week Global 2020,Emanuil Tolev
25 Jun 2020,Scala In The City Meetup Jun 2020,Li Haoyi
25 Jun 2020,Scala In The City Meetup Jun 2020,Fabio Tiriticco
23 Sep 2020,AI & ML CONF 2020,Andrea Saltarello
23 Sep 2020,AI & ML CONF 2020,Carlo Vercellis
23 Sep 2020,AI & ML CONF 2020,Daniele Bochicchio
23 Sep 2020,AI & ML CONF 2020,Fabio Tiriticco
23 Sep 2020,AI & ML CONF 2020,Håkan Silfvernagel
23 Sep 2020,AI & ML CONF 2020,Jacopo Tagliabue
23 Sep 2020,AI & ML CONF 2020,Leonardo Fenu
23 Sep 2020,AI & ML CONF 2020,Marco Zamana
23 Oct 2020,JFuture 2020,Sebastian Daschner
23 Oct 2020,JFuture 2020,Ana-Maria Mihalceanu
23 Oct 2020,JFuture 2020,Sergii Bishyr
23 Oct 2020,JFuture 2020,Holly Cummins
23 Oct 2020,JFuture 2020,Alex Soto
23 Oct 2020,JFuture 2020,Grzegorz Piwowarek
23 Oct 2020,JFuture 2020,Denys Makogon
23 Oct 2020,JFuture 2020,Bas Geerdink
23 Oct 2020,JFuture 2020,Fabio Tiriticco
23 Oct 2020,JFuture 2020,Milen Dyankov
23 Oct 2020,JFuture 2020,Nicolas Frankel
23 Oct 2020,JFuture 2020,Guy Royse
23 Oct 2020,JFuture 2020,Robin Moffatt
23 Oct 2020,JFuture 2020,Mark Heckler
23 Oct 2020,JFuture 2020,Patrycja Wegrzynowicz
23 Oct 2020,JFuture 2020,Bart Enkelaar
23 Oct 2020,JFuture 2020,Carola Lilienthal
23 Oct 2020,JFuture 2020,Bartlomiej Slota
23 Oct 2020,JFuture 2020,Miro Cupak
23 Oct 2020,JFuture 2020,Hugh McKee
23 Oct 2020,JFuture 2020,Monica Beckwith
23 Oct 2020,JFuture 2020,Oleg Šelajev
23 Oct 2020,JFuture 2020,Rafael Winterhalter
23 Oct 2020,JFuture 2020,Hadi Hariri
23 Oct 2020,Big Mountain Data & Dev 2020,Nicolas Fränkel
23 Oct 2020,Big Mountain Data & Dev 2020,Facundo Giuliani
23 Oct 2020,Big Mountain Data & Dev 2020,Nicole O'Meara
23 Oct 2020,Big Mountain Data & Dev 2020,Alex Kessinger
23 Oct 2020,Big Mountain Data & Dev 2020,Lavanya Camsaripalli
23 Oct 2020,Big Mountain Data & Dev 2020,Anuraag Verma
23 Oct 2020,Big Mountain Data & Dev 2020,Viktor Gamov
23 Oct 2020,Big Mountain Data & Dev 2020,Steve Pereira
23 Oct 2020,Big Mountain Data & Dev 2020,Scott Asai
23 Oct 2020,Big Mountain Data & Dev 2020,Ilya Reznik
23 Oct 2020,Big Mountain Data & Dev 2020,Robin Moffatt
23 Oct 2020,Big Mountain Data & Dev 2020,Joe Karlsson
23 Oct 2020,Big Mountain Data & Dev 2020,Tracy Di Marco White
23 Oct 2020,Big Mountain Data & Dev 2020,Lauren Schaefer
23 Oct 2020,Big Mountain Data & Dev 2020,Manoj Agarwal
23 Oct 2020,Big Mountain Data & Dev 2020,Moshe Zadka
23 Oct 2020,Big Mountain Data & Dev 2020,Mike Clement
23 Oct 2020,Big Mountain Data & Dev 2020,Anuradha Kumari
23 Oct 2020,Big Mountain Data & Dev 2020,Michael Jonaitis
23 Oct 2020,Big Mountain Data & Dev 2020,McKay Salisbury
23 Oct 2020,Big Mountain Data & Dev 2020,Casey Mau
23 Oct 2020,Big Mountain Data & Dev 2020,Tuhin Sharma
23 Oct 2020,Big Mountain Data & Dev 2020,Mayakrishnan Chakkarapani
23 Oct 2020,Big Mountain Data & Dev 2020,Mark Fister
23 Oct 2020,Big Mountain Data & Dev 2020,Conner Jensen
23 Oct 2020,Big Mountain Data & Dev 2020,Rob Richardson
23 Oct 2020,Big Mountain Data & Dev 2020,Stephen Kuenzli
23 Oct 2020,Big Mountain Data & Dev 2020,Drew Gillies
23 Oct 2020,Big Mountain Data & Dev 2020,Greg McMurray
23 Oct 2020,Big Mountain Data & Dev 2020,Madeline Thatcher
23 Oct 2020,Big Mountain Data & Dev 2020,Jefferson Crow
23 Oct 2020,Big Mountain Data & Dev 2020,Daniel Stober
23 Oct 2020,Big Mountain Data & Dev 2020,Gerry Seidman
23 Oct 2020,Big Mountain Data & Dev 2020,Aaron Cutshall
23 Oct 2020,Big Mountain Data & Dev 2020,Adam Phillipps
23 Oct 2020,Big Mountain Data & Dev 2020,Oindrilla Sen
23 Oct 2020,Big Mountain Data & Dev 2020,Catherine Addona-Peña
23 Oct 2020,Big Mountain Data & Dev 2020,Rho Lall
23 Oct 2020,Big Mountain Data & Dev 2020,Ganesh Neelakanta Iyer
23 Oct 2020,Big Mountain Data & Dev 2020,Ricardo Ferreira
23 Oct 2020,Big Mountain Data & Dev 2020,Ayon Roy
23 Oct 2020,Big Mountain Data & Dev 2020,Dhimant Shelat
23 Oct 2020,Big Mountain Data & Dev 2020,John Kerley-Weeks
23 Oct 2020,Big Mountain Data & Dev 2020,Travis Bumgarner
23 Oct 2020,Big Mountain Data & Dev 2020,Chad Larson
23 Oct 2020,Big Mountain Data & Dev 2020,Roshni Chatterjee
23 Oct 2020,Big Mountain Data & Dev 2020,Erica Myers
23 Oct 2020,Big Mountain Data & Dev 2020,Wes Novack
23 Oct 2020,Big Mountain Data & Dev 2020,Lauren Schaefer
23 Oct 2020,Big Mountain Data & Dev 2020,Ben Miller
23 Oct 2020,Big Mountain Data & Dev 2020,Nick Doiron
23 Oct 2020,Big Mountain Data & Dev 2020,Michael Warren
23 Oct 2020,Big Mountain Data & Dev 2020,Chris Rains
23 Oct 2020,Big Mountain Data & Dev 2020,Steve Peterson
23 Oct 2020,Big Mountain Data & Dev 2020,Jeff Lewis
23 Oct 2020,Big Mountain Data & Dev 2020,Fabio Tiriticco
23 Oct 2020,Big Mountain Data & Dev 2020,Jonathan Turner
23 Oct 2020,Big Mountain Data & Dev 2020,Jessica Sharp
23 Oct 2020,Big Mountain Data & Dev 2020,Steven Lambert
23 Oct 2020,Big Mountain Data & Dev 2020,Simba Maponga
23 Oct 2020,Big Mountain Data & Dev 2020,Derek Cox
23 Oct 2020,Big Mountain Data & Dev 2020,Sylvia Luo
23 Oct 2020,Big Mountain Data & Dev 2020,Spencer Taylor
23 Oct 2020,Big Mountain Data & Dev 2020,Adi Mannari
23 Oct 2020,Big Mountain Data & Dev 2020,Lu Zheng
23 Oct 2020,Big Mountain Data & Dev 2020,Yijia Chen
23 Oct 2020,Big Mountain Data & Dev 2020,Anuraag Verma
04 Dec 2020,JLove 2020,Oli Makhasoeva
04 Dec 2020,JLove 2020,Trisha Gee
04 Dec 2020,JLove 2020,Markus Eisele
04 Dec 2020,JLove 2020,James Ward
04 Dec 2020,JLove 2020,Holly Cummins
04 Dec 2020,JLove 2020,Venkat Subramaniam
04 Dec 2020,JLove 2020,Thorben Janssen
04 Dec 2020,JLove 2020,Ricardo Ferreira
04 Dec 2020,JLove 2020,Viktor Gamov
04 Dec 2020,JLove 2020,Josh Long
04 Dec 2020,JLove 2020,Grace Jansen
04 Dec 2020,JLove 2020,Adam Fraser
04 Dec 2020,JLove 2020,Adam Bien
04 Dec 2020,JLove 2020,Reza Rahman
04 Dec 2020,JLove 2020,Eberhard Wolff
04 Dec 2020,JLove 2020,Oleg Shelajev
04 Dec 2020,JLove 2020,Raul Raja
04 Dec 2020,JLove 2020,Daniel Hinojosa
04 Dec 2020,JLove 2020,Melissa McKay
04 Dec 2020,JLove 2020,Nicolai Parlog
04 Dec 2020,JLove 2020,Simon Ritter
04 Dec 2020,JLove 2020,Emily Jiang
04 Dec 2020,JLove 2020,Jon Pretty
04 Dec 2020,JLove 2020,Heather VanCura
04 Dec 2020,JLove 2020,Oleh Dokuka
04 Dec 2020,JLove 2020,Frank Delporte
04 Dec 2020,JLove 2020,Kirk Pepperdine
04 Dec 2020,JLove 2020,Nicolas Frankel
04 Dec 2020,JLove 2020,Mohamed Taman
04 Dec 2020,JLove 2020,Mary Grygleski
04 Dec 2020,JLove 2020,Hanno Embregts
04 Dec 2020,JLove 2020,Andres Almiray
04 Dec 2020,JLove 2020,Bart Enkelaar
04 Dec 2020,JLove 2020,Deven Phillips
04 Dec 2020,JLove 2020,Iván López
04 Dec 2020,JLove 2020,Dmitry Alexandrov
04 Dec 2020,JLove 2020,Alex Soto
04 Dec 2020,JLove 2020,Denis Magda
04 Dec 2020,JLove 2020,Jack Shirazi
04 Dec 2020,JLove 2020,Kate Stanley
04 Dec 2020,JLove 2020,Fabio Tiriticco
04 Dec 2020,JLove 2020,Steve Poole
04 Dec 2020,JLove 2020,Adam Warski
